Compound_time_dose,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,meanID,ref_meanID,Probe_ID,GeneSymbol,ProbeNr,Entrez_ID,CELL_ID,TREATMENT,COMPOUND,COMPOUND_ABBR,DOSE,DOSE_LEVEL,TIME,TIMEPOINT,GeneSymbol_new,Entrez_ID_new
CSP_48hr_50uM,6.697653,0.9309951999999999,0.31689570000000006,2.9378599999999997,0.0033048609999999996,0.0073433840000000005,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,WIPI2,WIPI2,,26100.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,WIPI2,26100.0
CSP_48hr_50uM,70.95749,0.8066667,0.31873470000000004,2.530841,0.01137895,0.02217062,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,WIZ,WIZ,,58525.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,WIZ,58525.0
CSP_48hr_50uM,10.19319,-0.1605914,0.41163069999999996,-0.39013459999999994,0.696437,0.7626185999999999,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,WLS,WLS,,79971.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,WLS,79971.0
CSP_48hr_50uM,105.9142,0.26626479999999997,0.2582349,1.031095,0.3024961,0.3842153,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,WNK1,WNK1,,65125.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,WNK1,65125.0
CSP_48hr_50uM,0.9482389000000001,0.6587219,0.7743204,0.8507098,0.39493059999999997,0.47942399999999996,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,WNK4,WNK4,,65266.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,WNK4,65266.0
CSP_48hr_50uM,19.14268,-2.424656,0.3752818,-6.460894000000001,1.0399999999999999e-10,7.83e-10,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,WNT10A,WNT10A,,80326.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,WNT10A,80326.0
CSP_48hr_50uM,0.12351680000000001,-0.05060884,3.449149,-0.01467285,0.9882931999999999,0.9968776,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,WNT2B,WNT2B,,7482.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,WNT2B,7482.0
CSP_48hr_50uM,0.7844158,2.206958,0.9182601,2.403413,0.01624285,0.03045153,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,WNT4,WNT4,,54361.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,WNT4,54361.0
CSP_48hr_50uM,30.32429,-2.048975,0.5123411,-3.9992389999999998,6.35465e-05,0.000202688,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,WNT5A,WNT5A,,7474.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,WNT5A,7474.0
CSP_48hr_50uM,6.40476,3.301389,0.5651430000000001,5.8416879999999995,5.16745e-09,3.1184599999999996e-08,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,WNT7A,WNT7A,,7476.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,WNT7A,7476.0
CSP_48hr_50uM,3.251548,3.5255120000000004,0.6904633000000001,5.1060099999999995,3.29033e-07,1.54034e-06,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,WNT7B,WNT7B,,7477.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,WNT7B,7477.0
CSP_48hr_50uM,1.4763709999999999,3.481183,0.8024036,4.338444,1.43495e-05,5.14337e-05,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,WNT9A,WNT9A,,7483.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,WNT9A,7483.0
CSP_48hr_50uM,7.250757000000001,-4.942468,1.048255,-4.71495,2.4177e-06,9.8428e-06,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,WNT9B,WNT9B,,7484.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,WNT9B,7484.0
CSP_48hr_50uM,29.47735,2.05899,0.20936620000000003,9.834392999999999,8e-23,2.02e-21,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,WRAP73,WRAP73,,49856.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,WRAP73,49856.0
CSP_48hr_50uM,14.64729,-2.180328,0.3271007,-6.665617,2.64e-11,2.13e-10,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,WRB,WRB,,,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,GET1,7485.0
CSP_48hr_50uM,0.595799,0.5591261,1.290951,0.43311170000000004,0.6649335999999999,0.7345096999999999,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,WRN,WRN,,7486.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,WRN,7486.0
CSP_48hr_50uM,22.41829,0.41468879999999997,0.2494986,1.662089,0.09649492,0.1455271,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,WRNIP1,WRNIP1,,56897.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,WRNIP1,56897.0
CSP_48hr_50uM,1113.993,-1.850799,0.16056979999999998,-11.52645,9.71e-31,4.3600000000000004e-29,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,WSB1,WSB1,,26118.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,WSB1,26118.0
CSP_48hr_50uM,1.270608,1.970145,0.6510752,3.0259869999999998,0.002478232,0.005656895,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,WSB2,WSB2,,55884.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,WSB2,55884.0
CSP_48hr_50uM,0.25828179999999995,0.5741781,1.827782,0.3141393,0.7534152,0.8105643,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,WSCD1,WSCD1,,23302.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,WSCD1,23302.0
CSP_48hr_50uM,904.465,0.6220149,0.12901669999999998,4.821198000000001,1.4269899999999998e-06,6.01416e-06,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,WTAP,WTAP,,9589.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,WTAP,9589.0
CSP_48hr_50uM,8.20265,2.5555790000000003,0.39391149999999997,6.487698,8.720000000000001e-11,6.62e-10,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,WTH3DI,WTH3DI,,,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,RAB6C,84084.0
CSP_48hr_50uM,0.8733633,-0.6265006999999999,0.9990173000000001,-0.6271169,0.5305826,0.6105217,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,WTIP,WTIP,,126374.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,WTIP,126374.0
CSP_48hr_50uM,57.02457,-1.666882,0.2462643,-6.768671,1.2999999999999999e-11,1.09e-10,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,WWC1,WWC1,,23286.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,WWC1,23286.0
CSP_48hr_50uM,265.0447,-0.7286127,0.21976679999999996,-3.3153910000000004,0.000915152,0.002293344,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,WWC2,WWC2,,80014.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,WWC2,80014.0
CSP_48hr_50uM,21.367829999999998,-0.5284024,0.23874429999999996,-2.2132560000000003,0.02687997,0.04768782,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,WWC3,WWC3,,55841.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,WWC3,55841.0
CSP_48hr_50uM,40.71497,-0.2819639,0.20532759999999997,-1.3732389999999999,0.1696779,0.23588070000000003,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,WWP1,WWP1,,11059.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,WWP1,11059.0
CSP_48hr_50uM,85.39505,-0.3738126,0.180858,-2.066884,0.03874511,0.06559012,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,WWP2,WWP2,,11060.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,WWP2,11060.0
CSP_48hr_50uM,138.5716,-0.14623599999999998,0.22773960000000001,-0.642119,0.5207959,0.6015683000000001,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,WWTR1,WWTR1,,25937.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,WWTR1,25937.0
CSP_48hr_50uM,1.9624270000000001,1.201648,0.6102514,1.9691029999999998,0.04894127,0.08058735,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,XAB2,XAB2,,56949.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,XAB2,56949.0
CSP_48hr_50uM,4.015105999999999,-4.169982,1.026467,-4.062462,4.85578e-05,0.000158429,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,XAGE3,XAGE3,,170626.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,XAGE3,170626.0
CSP_48hr_50uM,8.575304,1.749571,0.34108099999999997,5.1294889999999995,2.9053e-07,1.3719e-06,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,XBP1,XBP1,,7494.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,XBP1,7494.0
CSP_48hr_50uM,1.123725,4.544594999999999,1.050766,4.325032,1.5250999999999998e-05,5.43879e-05,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,XDH,XDH,,7498.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,XDH,7498.0
CSP_48hr_50uM,0.6382805,2.626435,0.9735107,2.6979,0.006977837,0.01432577,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,XIAP,XIAP,,331.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,XIAP,331.0
CSP_48hr_50uM,1.241593,0.3660826,0.6703522,0.5461048000000001,0.5849939000000001,0.6602295,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,XKR3,XKR3,,150165.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,XKR3,150165.0
CSP_48hr_50uM,72.15264,-0.16196270000000001,0.15195050000000002,-1.065891,0.2864731,0.36721729999999997,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,XPA,XPA,,7507.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,XPA,7507.0
CSP_48hr_50uM,28.2231,3.677349,0.2008761,18.30655,7.339999999999999e-75,3.5099999999999993e-72,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,XPC,XPC,,7508.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,XPC,7508.0
CSP_48hr_50uM,30.38226,-0.02435925,0.1970232,-0.1236365,0.9016030999999999,0.9308827,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,XPNPEP1,XPNPEP1,,7511.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,XPNPEP1,7511.0
CSP_48hr_50uM,5.962354,0.8661019,0.4460799,1.941585,0.05218742,0.08518200000000001,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,XPNPEP3,XPNPEP3,,63929.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,XPNPEP3,63929.0
CSP_48hr_50uM,343.8358,0.8068976,0.1892421,4.2638370000000005,2.00946e-05,6.98583e-05,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,XPO1,XPO1,,7514.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,XPO1,7514.0
CSP_48hr_50uM,30.859040000000004,0.18730850000000002,0.2781781,0.6733403,0.5007308,0.5823278000000001,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,XPO4,XPO4,,64328.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,XPO4,64328.0
CSP_48hr_50uM,2.900696,1.938751,0.4039652,4.799302,1.5922e-06,6.65651e-06,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,XPO5,XPO5,,57510.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,XPO5,57510.0
CSP_48hr_50uM,117.154,0.7391386999999999,0.2901373,2.547548,0.01084829,0.021256200000000003,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,XPO6,XPO6,,23214.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,XPO6,23214.0
CSP_48hr_50uM,22.3261,-0.2439295,0.226023,-1.079224,0.28048779999999995,0.361093,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,XPO7,XPO7,,23039.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,XPO7,23039.0
CSP_48hr_50uM,163.3809,0.3990666,0.3160107,1.262826,0.20665160000000002,0.2790742,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,XPOT,XPOT,,11260.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,XPOT,11260.0
CSP_48hr_50uM,63.46976,0.34363590000000005,0.2220552,1.547524,0.12173679999999999,0.17765920000000002,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,XPR1,XPR1,,9213.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,XPR1,9213.0
CSP_48hr_50uM,10.55856,-0.3180644,0.312225,-1.0187030000000001,0.3083442,0.3906124,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,XRCC1,XRCC1,,7515.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,XRCC1,7515.0
CSP_48hr_50uM,4.873265,1.026019,0.47237109999999993,2.1720610000000002,0.02985107,0.05218172,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,XRCC2,XRCC2,,7516.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,XRCC2,7516.0
CSP_48hr_50uM,7.253847,1.391538,0.38684270000000004,3.597168,0.000321701,0.000884362,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,XRCC3,XRCC3,,7517.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,XRCC3,7517.0
CSP_48hr_50uM,55.596819999999994,-2.252287,0.1977631,-11.388810000000001,4.75e-30,1.9900000000000002e-28,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,XRCC4,XRCC4,,7518.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,XRCC4,7518.0
CSP_48hr_50uM,395.7006,-0.4887595,0.11357619999999999,-4.303363,1.68225e-05,5.96367e-05,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,XRCC5,XRCC5,,7520.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,XRCC5,7520.0
CSP_48hr_50uM,305.3251,1.06071,0.130399,8.134337,4.1399999999999997e-16,5.79e-15,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,XRCC6,XRCC6,,2547.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,XRCC6,2547.0
CSP_48hr_50uM,3.130177,-0.5283715999999999,0.598575,-0.8827159,0.37738979999999994,0.4617389,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,XRN1,XRN1,,54464.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,XRN1,54464.0
CSP_48hr_50uM,65.78288,0.36943259999999994,0.1850886,1.9959779999999998,0.04593637,0.07614259,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,XRN2,XRN2,,22803.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,XRN2,22803.0
CSP_48hr_50uM,2.2273560000000003,-4.258493,1.247675,-3.4131410000000004,0.000642186,0.001663315,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,XRRA1,XRRA1,,143570.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,XRRA1,143570.0
CSP_48hr_50uM,2.3035099999999997,-0.3561573,0.6426954,-0.5541619000000001,0.5794680999999999,0.6549199,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,XYLB,XYLB,,9942.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,XYLB,9942.0
CSP_48hr_50uM,6.041151,-0.4446679,0.46544529999999995,-0.9553601999999999,0.33939559999999996,0.42271850000000005,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,XYLT2,XYLT2,,64132.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,XYLT2,64132.0
CSP_48hr_50uM,37.94081,0.8792582,0.1678568,5.238144,1.6219899999999998e-07,7.928230000000001e-07,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,YAE1D1,YAE1D1,,,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,YAE1,57002.0
CSP_48hr_50uM,15.8,0.9111121999999999,0.5007532,1.8194830000000002,0.06883771,0.10842349999999999,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,YAF2,YAF2,,10138.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,YAF2,10138.0
CSP_48hr_50uM,162.2797,1.192173,0.1655594,7.200877,5.98e-13,5.96e-12,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,YAP1,YAP1,,10413.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,YAP1,10413.0
CSP_48hr_50uM,90.33726,-0.09764456,0.1812532,-0.538719,0.5900807,0.664904,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,YARS,YARS,,,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,YARS1,8565.0
CSP_48hr_50uM,10.61506,0.5792937,0.2675754,2.164974,0.03038967,0.05301792,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,YARS2,YARS2,,51067.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,YARS2,51067.0
CSP_48hr_50uM,3.066479,-0.3033252,0.5248198000000001,-0.5779607,0.5632906999999999,0.6404486999999999,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,YBEY,YBEY,,54059.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,YBEY,54059.0
CSP_48hr_50uM,976.8878,0.5856617,0.1645565,3.5590319999999998,0.000372225,0.00101071,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,YBX1,YBX1,,4904.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,YBX1,4904.0
CSP_48hr_50uM,260.0902,2.241237,0.192669,11.63258,2.81e-31,1.33e-29,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,YBX3,YBX3,,8531.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,YBX3,8531.0
CSP_48hr_50uM,0.5796251,0.17925439999999998,1.3175780000000001,0.13604839999999999,0.891783,0.9226379000000001,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,YDJC,YDJC,,150223.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,YDJC,150223.0
CSP_48hr_50uM,8.043185000000001,0.9685621999999999,0.31633870000000003,3.061788,0.002200189,0.005079418,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,YEATS2,YEATS2,,55689.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,YEATS2,55689.0
CSP_48hr_50uM,156.9945,-0.8967681000000001,0.1869489,-4.796864,1.61169e-06,6.728610000000001e-06,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,YEATS4,YEATS4,,8089.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,YEATS4,8089.0
CSP_48hr_50uM,68.51675999999999,0.5963607,0.1791907,3.328078,0.0008744730000000001,0.0021992360000000002,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,YES1,YES1,,7525.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,YES1,7525.0
CSP_48hr_50uM,44.80509,1.2354559999999999,0.22240749999999998,5.554922,2.77736e-08,1.51967e-07,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,YIF1A,YIF1A,,10897.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,YIF1A,10897.0
CSP_48hr_50uM,6.366352,-0.1222838,0.39404720000000004,-0.3103278,0.7563116999999999,0.8126545999999999,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,YIF1B,YIF1B,,90522.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,YIF1B,90522.0
CSP_48hr_50uM,6.834003999999999,-1.5592780000000002,0.4045503,-3.8543489999999996,0.00011603799999999999,0.00034942800000000004,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,YIPF1,YIPF1,,54432.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,YIPF1,54432.0
CSP_48hr_50uM,41.71586,1.189902,0.1916504,6.208712,5.34e-10,3.70628e-09,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,YIPF3,YIPF3,,25844.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,YIPF3,25844.0
CSP_48hr_50uM,3.655156,0.9008403,0.4439042,2.029357,0.04242191,0.070996,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,YIPF4,YIPF4,,84272.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,YIPF4,84272.0
CSP_48hr_50uM,3.6306809999999996,2.656422,0.4168767,6.372202,1.8599999999999998e-10,1.36481e-09,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,YIPF5,YIPF5,,81555.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,YIPF5,81555.0
CSP_48hr_50uM,27.984640000000002,1.691873,0.2002644,8.448199,2.96e-17,4.63e-16,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,YIPF6,YIPF6,,286451.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,YIPF6,286451.0
CSP_48hr_50uM,31.41031,1.335143,0.2844707,4.693429,2.68664e-06,1.08527e-05,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,YKT6,YKT6,,10652.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,YKT6,10652.0
CSP_48hr_50uM,53.37862,0.003249034,0.3004597,0.01081354,0.9913721999999999,0.9991464,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,YLPM1,YLPM1,,56252.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,YLPM1,56252.0
